backdrop_path,budget,id,origin_country,overview,popularity,poster_path,revenue,mots_cles,title,tconst,startYear,runtimeMinutes,genres,averageRating,numVotes,bande_annonce
https://image.tmdb.org/t/p/original/fk3qkMghffpNYfuUKf2Vjk46k2I.jpg,0,58513,['FR'],"Henri Faust, retiring after 50 years as a professor in a circa-1700 French university, despairs at the ravages of old age ... whereupon Mephistopheles, agent of Lucifer, appears as a virile, handsome young man  and exchanges bodies with him to induce Faust to sign a pact to exchange his soul for renewed youth, riches and power.  But though the ""new"" Faust is attracted by the material improvements in his life, he remains wary of signing, while Mephistopheles, now posing as the aged professor whose body he inhabits, must find a way to trick him into signing the pact - and dissuade him from the love of a gypsy girl who prays for his soul - or find himself damned by his own Master...",0.4063,https://image.tmdb.org/t/p/w500/amyT9hugNHyGbmFFPUgDWKB3zZe.jpg,0,"['eternal youth', 'lucifer']",La beauté du diable,tt0042235,1950,95,"Comedy,Drama,Fantasy",7.3,1935,https://www.youtube.com/watch?v=JVBY8SwhD9o
https://image.tmdb.org/t/p/original/4i3EQ7H9JszOWyVJ1MJuuHe4cFQ.jpg,0,28190,['FR'],"A group of travelers, including a monk, stay in a lonely inn in the mountains. The host confesses the monk his habit of serving poisoned soup to the guests, to rob their possessions and to bury them in the backyard.",0.3816,https://image.tmdb.org/t/p/w500/sX2M4U549oYBUJTjwPtrlD1FfV0.jpg,0,['series of murders'],L'auberge rouge,tt0043303,1951,98,"Comedy,Crime",7.2,1661,https://www.youtube.com/watch?v=syDwQNC6PU0
https://image.tmdb.org/t/p/original/2LfG1zNl4IkaHYPcu4QFv3pZTxV.jpg,0,65534,['FR'],"Paul Braconnier and his wife Blandine only have one thing in mind: to find a way to kill each other without risk. After listening to a radio show, Paul decides to go to Paris to meet a famous lawyer in the acquittal of the murderers. He tells the lawyer that he killed his wife. The lawyer asks Paul to reconstruct the circumstances of the drama. Without knowing it, he explains, in spite of himself, the way for Paul to murder his wife by putting the odds on his side to avoid death penalty or even be released...",0.5396,https://image.tmdb.org/t/p/w500/a7VJ2EagW40UlfZc1FewyGlwPpD.jpg,0,"['blackmail', 'married couple', 'rivalry', 'murder', 'gossip', 'courtroom', 'rural town']",Paul Braconnier,tt0043927,1951,85,"Comedy,Crime",7.4,1749,pas disponible
https://image.tmdb.org/t/p/original/u2bPVcP0Gku9jGfxUIB0n0ud61Q.jpg,0,62547,['FR'],"Fanfan is a young handsome peasant. He joins the army to escape marriage because a gypsy girl predicted he will get glory and the king's daughter as a wife. But the gypsy girl was in fact Adeline, the daughter of the recruiting officer. Once he has discovered the stratagem, Fanfan refuses to forget this dream and decides to fulfill the destiny of the fake prediction.",1.0847,https://image.tmdb.org/t/p/w500/kdhnzJfcwvi0i6a8wqasRN3sq6l.jpg,0,[],Fanfan la Tulipe,tt0044602,1952,102,"Adventure,Comedy,Romance",7.1,3594,https://www.youtube.com/watch?v=tjSRZ_S87bo
https://image.tmdb.org/t/p/original/ceVcrZeak4gfbtGUnAUpWIzeiFR.jpg,0,43360,['FR'],"Three stories about the pleasure. The first one is about a man hiding his age behind a mask to keep going to balls and fancying women - pleasure and youth. Then comes the long tale of Mme Tellier taking her girls (whores) to the country for attending her niece's communion - pleasure and purity. And lastly, Jean the painter falling in love with his model - pleasure and death.",0.5991,https://image.tmdb.org/t/p/w500/qxJAam675KDRIrT5KMYMOMVHBqQ.jpg,0,[],Le plaisir,tt0045034,1952,97,"Comedy,Drama,Romance",7.5,5619,pas disponible
https://image.tmdb.org/t/p/original/xXZsz4eqvH6R2JDVjUhvwKtgZFz.jpg,0,11578,['FR'],Energetic priest Don Camillo returns to the town of Brescello for more political and personal duels with Communist mayor Peppone.,0.7243,https://image.tmdb.org/t/p/w500/DPSCKSwMYsGnu2X4w7iOGI9vHQ.jpg,0,"['italy', 'pastor', 'village', 'evacuation', 'mountain', 'parish', 'conflict', 'crucifix', 'flood', 'transfer', 'humility']",Le retour de Don Camillo,tt0045081,1953,115,Comedy,7.2,2778,https://www.youtube.com/watch?v=I5nuG8PbZoA
https://image.tmdb.org/t/p/original/tRSqRppPkWEoztjX97D8bjWQa8C.jpg,0,778,['FR'],"Monsieur Hulot, Jacques Tati’s endearing clown, takes a holiday at a seaside resort, where his presence provokes one catastrophe after another. Tati’s masterpiece of gentle slapstick is a series of effortlessly well-choreographed sight gags involving dogs, boats, and firecrackers; it was the first entry in the Hulot series and the film that launched its maker to international stardom.",1.2792,https://image.tmdb.org/t/p/w500/r4F4tsU0Ajeh9ZYUkWOJSYmioj7.jpg,0,"['underdog', 'hotel', 'beach', 'jazz', 'tennis', 'holiday', 'masked ball', 'pilot', 'lone wolf', 'train', 'summer', 'alcohol abuse', 'human relationship', 'aerobics', 'relaxed', 'summer holidays', 'holiday comedy']",Les Vacances de M. Hulot,tt0046487,1953,83,Comedy,7.3,21171,https://www.youtube.com/watch?v=Ysxw1PmHxKY
https://image.tmdb.org/t/p/original/40CMrFZHnh4BP9obKSq8jQp4sOv.jpg,0,66540,['FR'],"A lord’s servant, Ali Baba, is sent to retrieve a slave for his master, but ends up on an adventure filled with gold, mischief, love, and forty famous thieves instead.",1.2158,https://image.tmdb.org/t/p/w500/314RaBN4qVTQcmbu2kfKVLmdPfY.jpg,0,"['cave', 'morocco', 'harem', 'belly dancing', 'thief', 'slave auction', 'wedding party', 'slave', 'based on fairy tale', 'arabian nights', 'harem girl']",Ali Baba et les quarante voleurs,tt0046695,1954,92,"Comedy,Fantasy,Romance",6.0,1491,https://www.youtube.com/watch?v=5XaOtC0JBX0
https://image.tmdb.org/t/p/original/12I4h4SBMRZUf1IAs3Sj21d2tKN.jpg,0,45213,['FR'],"Nineteenth-century Paris comes vibrantly alive in Jean Renoir’s exhilarating tale of the opening of the world-renowned Moulin Rouge. Jean Gabin plays the wily impresario Danglard, who makes the cancan all the rage while juggling the love of two beautiful women—an Egyptian belly-dancer and a naive working girl turned cancan star.",0.641,https://image.tmdb.org/t/p/w500/slIF5i3Mz03I90sqoxj7Xteutyb.jpg,0,"['dancer', 'musical', 'nightclub owner', 'montmartre, paris', 'cabaret dancer', 'moulin rouge']",French Cancan,tt0046998,1955,102,"Comedy,Drama,Musical",7.3,4659,https://www.youtube.com/watch?v=Jt4rhAwQG-Q
https://image.tmdb.org/t/p/original/euSjkZqmCsONd8k5RMDLiGvxYhN.jpg,0,66436,['FR'],"Armand, a boastful womaniser, makes a bet that he can seduce any girl he wants. He soon crosses paths with a beautiful Parisian divorcee, who is nothing like anyone he has ever met before.",0.5408,https://image.tmdb.org/t/p/w500/bNJ3417OQ0Mt8rQ00Hd0BdsMrhk.jpg,0,[],Les grandes manoeuvres,tt0048133,1955,106,"Comedy,Drama,Romance",6.7,1162,pas disponible
https://image.tmdb.org/t/p/original/lvBODRelT2vMjP0ScliejK0z9PZ.jpg,0,53156,['FR'],"Set amid the military maneuvers and Quatorze Juillet carnivals of turn-of-the-century France, Jean Renoir’s delirious romantic comedy Elena and her Men stars a radiant Ingrid Bergman as a beautiful, but impoverished, Polish princess who drives men of all stations to fits of desperate love. When Elena elicits the fascination of a famous general, she finds herself at the center of romantic machinations and political scheming, with the hearts of several men—as well as the future of France—in her hands.",0.4072,https://image.tmdb.org/t/p/w500/9AcorR9braNGWHwXyYa4hI7ufVy.jpg,0,"['general', 'arranged marriage', 'romance', 'gypsy girl', '19th century']",Elena et les hommes,tt0049177,1956,98,"Comedy,Drama,Romance",6.2,2238,pas disponible
https://image.tmdb.org/t/p/original/fDJ8J4fM5tMdXxljCHfHTlK5Bzl.jpg,0,19178,['FR'],Two unlikely companions must smuggle four suitcases filled with contraband pork across Nazi-occupied Paris.,0.7176,https://image.tmdb.org/t/p/w500/euq3YhkXJgsDlUxid5cTInsxnqh.jpg,0,"['paris, france', 'smuggling (contraband)', 'black market', 'nazi occupation', 'pork']",La Traversée de Paris,tt0049877,1956,85,"Comedy,Drama,War",7.3,4542,https://www.youtube.com/watch?v=XynTJR_Amoc
https://image.tmdb.org/t/p/original/3yYNJeR6JynSE3Y1AfVIJQ6g3UX.jpg,0,427,['FR'],"Genial, bumbling Monsieur Hulot loves his top-floor apartment in a grimy corner of the city, and cannot fathom why his sister's family has moved to the suburbs. Their house is an ultra-modern nightmare, which Hulot only visits for the sake of stealing away his rambunctious young nephew. Hulot's sister, however, wants to win him over to her new way of life, and conspires to set him up with a wife and job.",1.2372,https://image.tmdb.org/t/p/w500/wH6RyPiXFy8INLbViVkchLVOmBc.jpg,0,"['factory worker', 'paris, france', 'parent child relationship', 'city portrait', 'modernity', 'new building', 'brother-in-law', 'suburb', 'housekeeper', 'sarcastic']",Mon oncle,tt0050706,1958,116,Comedy,7.7,25228,https://www.youtube.com/watch?v=hRjtIg1NM84
https://image.tmdb.org/t/p/original/wHlebpXYm2vdwxSwlbs4LHHr6Vg.jpg,450000,51166,['FR'],The spoiled daughter of the French Ambassador tricks one of his aides into marrying her.,0.7133,https://image.tmdb.org/t/p/w500/xn6k3ywAtxRWn6hhbc1ilY1OhoH.jpg,8000000,"['southern france', 'romcom']",Une parisienne,tt0051133,1957,86,Comedy,6.2,1073,https://www.youtube.com/watch?v=v3b3bqHlHd8
https://image.tmdb.org/t/p/original/5mFXaQUsTdvPIJiHglFriHDQ9Dt.jpg,0,4956,['FR'],"Vienna, 1906. A passionate love story develops between Franz Lobheiner and the young Christine. Lobheiner is, however, currently seeing the married Baroness von Eggersdorf. Upon learning of his wife's infidelity, the Baron von Eggersdorf provokes a duel with Lobheiner. But the former is no longer a real threat to the Baron. Lobheiner is now passionately in love with Christine. How will this love quartet end?",0.8787,https://image.tmdb.org/t/p/w500/e6cCoMlAyjk8g2ewPTvnBdo2AdY.jpg,0,"['lieutenant', 'vienna, austria', 'opera singer', 'turn of the century']",Christine,tt0051477,1958,95,"Comedy,Drama,Romance",6.3,1325,https://www.youtube.com/watch?v=FcUryvTuGcM
https://image.tmdb.org/t/p/original/6EYLlBkrr97BjxQxSOTvK3CUEId.jpg,0,56544,['FR'],Assola is an imaginary village on the border between Italy and France and the borderline crosses the village itself. The French customs agent Ferdinand is always trying to catch the Italian smuggler Giuseppe. Giuseppe discovers that Ferdinand was actually born in Italy and therefore he can't be a French customs agent.,0.3582,https://image.tmdb.org/t/p/w500/iGDcPVt5TeCP5U8jrLFKuQNy2Ba.jpg,0,[],La legge è legge,tt0051851,1958,95,Comedy,7.4,1145,https://www.youtube.com/watch?v=_SqlvqWfCes
https://image.tmdb.org/t/p/original/kCdhAnRN5dkkIeHqWFgoTUx5pSk.jpg,0,44521,['FR'],"In a small French village, everything would be quiet if the local wildlife cop was not being ridiculed by a smart poacher.",0.7961,https://image.tmdb.org/t/p/w500/j5cIpS6rlLNnwmWwCt3jOLSuJ61.jpg,0,"['france', 'based on novel or book', 'fishing', 'village', 'mayor', 'piano lessons', 'gendarmerie', 'trial', 'trap', 'romance', 'poacher', 'jail', 'wedding', 'terrier', '1950s']","Ni vu, ni connu",tt0051989,1958,95,Comedy,7.1,2179,https://www.youtube.com/watch?v=woS1cOxV0TE
https://image.tmdb.org/t/p/original/wgo4NDOiZkkcbKx5Z38lvAJX50n.jpg,0,43101,['FR'],"Etienne Alexis, a candidate for president of the new Europe, is a scientist promoting artificial insemination for social betterment and therapy to eliminate passion. To celebrate his engagement to a cousin, he hosts an aseptic picnic, where mother nature asserts herself. A shepherd's flute conjures a windstorm that throws Alexis together with the luscious Nénette, a farm lass who wants to have a baby but is unimpressed with men.",0.1679,https://image.tmdb.org/t/p/w500/lBeayRLDWw8l3eDkaqlqWlYsgXv.jpg,0,[],Le déjeuner sur l'herbe,tt0052765,1959,91,"Comedy,Romance",6.5,1505,pas disponible
https://image.tmdb.org/t/p/original/x0C7IMKq7CfD2juh5kUYaYzEiD6.jpg,0,58736,['FR'],"In 1942, a French prisonner of war in Germany decide to escape to France using a cow hold by a lunge as a decoy. He cross all Germany in this way.",0.545,https://image.tmdb.org/t/p/w500/2OJStomiaADWhVefZxrHrmtpgBy.jpg,0,"['prisoner', 'nazi', 'vache']",La vache et le prisonnier,tt0053403,1959,118,"Adventure,Comedy,War",7.1,1798,https://www.youtube.com/watch?v=f5x_pOQeSoQ
https://image.tmdb.org/t/p/original/dxjjKUulnhB6sLND0WuYJtURUxE.jpg,0,2546,['FR'],A brash and precocious ten-year-old comes to Paris for a whirlwind weekend with her rakish uncle.,0.5193,https://image.tmdb.org/t/p/w500/hl0loQ9fci2PMdRFuZIYoHTP8x8.jpg,0,"['metropolis', 'strike', 'paris, france', 'transvestism', 'subway', 'sightseeing', 'urban life', 'slapstick comedy', 'nouvelle vague']",Zazie dans le métro,tt0054494,1960,93,"Comedy,Fantasy",6.9,7074,https://www.youtube.com/watch?v=Bn1Jte2WSBQ
https://image.tmdb.org/t/p/original/lZB9aHehXOcoHxlPyuH3pjncnPZ.jpg,0,59434,['FR'],"""Le Dabe"" retired many years ago and now he lives in the Tropics where he owns stables and horses. He is a very rich man. He was the king of all money counterfeiters. He is contacted from Paris to organize a new job. He says no. But when he finds out the the currency that should be counterfeited is the Dutch florin, he accepts immediately. He retired after having counterfeited 100 florin notes just before the Queen Wilhelmina retired them from circulation. He flies to Paris. But the gang is not to be trusted, at least not all of them.",0.3764,https://image.tmdb.org/t/p/w500/h8yMOVojgPug4zYQZqHedZKGN6C.jpg,0,"['counterfeit', 'counterfeiter']",Le cave se rebiffe,tt0054734,1961,98,"Comedy,Crime",7.0,1492,https://www.youtube.com/watch?v=6znuqVzv7Aw
https://image.tmdb.org/t/p/original/o0vdiPmh1oEpyZ1hSSPnb6tKPRd.jpg,0,10421,['FR'],"For generations, two rival French villages, Longueverne and Velrans, have been at war. But this is no ordinary conflict, for the on-going hostilities are between two armies of young schoolboys. When he is beaten by his father for having lost his buttons, the leader of the Longueverne army, Lebrac, has an idea which will give his side the advantage: next time, he and his brave soldiers will go in battle without their clothes...",1.0802,https://image.tmdb.org/t/p/w500/tg3RwUclgnW3hM1ExHkMd71YQ0n.jpg,0,"['based on novel or book', 'parent child relationship', 'fight', 'tradition', 'village', 'gang', 'boys']",La Guerre des boutons,tt0054949,1962,90,"Comedy,Family",7.4,2939,https://www.youtube.com/watch?v=Ne30s-lIv_4
https://image.tmdb.org/t/p/original/oseBXGQMYWTWzAVHJaUEwGgrjGA.jpg,160000,31522,['FR'],"Longing for a baby, a stripper pursues another man in order to make her boyfriend jealous.",0.834,https://image.tmdb.org/t/p/w500/xrZu21hriGJQY3qY8nifh2smVHu.jpg,100655,[],Une femme est une femme,tt0055572,1961,84,"Comedy,Drama,Romance",7.3,19825,pas disponible
https://image.tmdb.org/t/p/original/zjLR7DbWujKiG7VhtjQ4r3gsjou.jpg,0,43000,['FR'],"The story serves as a companion piece to Renoir's 1937 film, Grand Illusion, once more bringing together men from across the broad social spectrum of French society to depict one man's Sisyphean efforts to escape captivity in a German POW camp.",0.3667,https://image.tmdb.org/t/p/w500/32gR2wkvNQr7GoJpDiCfHFoNL72.jpg,0,[],Le caporal épinglé,tt0055827,1962,90,"Comedy,Drama,War",7.0,1087,pas disponible
https://image.tmdb.org/t/p/original/aeNAF2tnhgjEyaFVjLxthCYvUn5.jpg,0,26866,['FR'],"In the 18th century, Louis de Bourguignon is working with the Malichot's gang, but their ways are too 'unethical' for him. He creates his own band, acting under the name of Cartouche, making audacious robberies of the rich people, and even distributing the takings with the poor. Thus, cartouche attracts the people's sympathies, Venus's love, and hate from the Police and Malichot... Cartouche can escape all the traps they set at him - except the entrapments of love. Eventually, he will be saved by a woman, at her own cost.",0.54,https://image.tmdb.org/t/p/w500/5j6hcUIXzG8ltLk2yQeFdhJx6jA.jpg,0,"['outlaw', 'soldier', 'stolen gold']",Cartouche,tt0055832,1962,114,"Action,Adventure,Comedy",6.5,3096,https://www.youtube.com/watch?v=esIW_2YjDMA
https://image.tmdb.org/t/p/original/oyatchDPpS4I9jpIIezFJGrmXcR.jpg,0,499,['FR'],"Agnès Varda eloquently captures Paris in the sixties with this real-time portrait of a singer set adrift in the city as she awaits test results of a biopsy. A chronicle of the minutes of one woman’s life, Cléo from 5 to 7 is a spirited mix of vivid vérité and melodrama, featuring a score by Michel Legrand and cameos by Jean-Luc Godard and Anna Karina.",2.3927,https://image.tmdb.org/t/p/w500/oelBStY4xpguaplRv15P3Za7Xsr.jpg,0,"['individual', 'paris, france', 'singer', 'cancer', 'black and white', 'criterion', 'woman director', 'day in a life', 'algerian war (1954-62)']",Cléo de 5 à 7,tt0055852,1962,90,"Comedy,Drama,Music",7.8,29565,pas disponible
https://image.tmdb.org/t/p/original/soMI961NYTzsVHlnqRq1kZkh30z.jpg,0,53386,['FR'],"The film consists of seven roughly 15 minute episodes, each showing what will happen if one or more of the Ten Commandments will be broken: Jérome Chambard is warned that he will lose his job if he continues to swear; Françoise Beaufort enamored of a stripper calls on her only to find her married to a janitor who doesn't know what kind of dancing his wife performs; Denis, a Jesuit novice, leaves the order to avenge his sister's suicide, which was provoked by Garigny, who seduced her into prostitution and drug addiction; Philip buys a necklace for Micheline though he is bored with her; a young man find out that his real mother is not Madeleine, but actress Clarisse Ardant; Didier Marin, cashier of a bank, was fired by his boss; the Devil appears as a serpent for Jérome Chambard and the bishop are eating.",0.7692,https://image.tmdb.org/t/p/w500/yIJUl5m4zbqUnb9qWdgmr684lQZ.jpg,0,[],Le diable et les 10 commandements,tt0055904,1962,126,"Comedy,Drama",6.7,1052,pas disponible
https://image.tmdb.org/t/p/original/gjAqfF7XMdIj19fpJmMXdNQQfTU.jpg,0,44522,['FR'],The story takes place in the racecourses around Paris. A so-called major sells his tips to naive characters.,0.3074,https://image.tmdb.org/t/p/w500/jydLsmfTSEJjZJyoQz3ZVfXpldm.jpg,0,[],Le gentleman d'Epsom,tt0056014,1962,87,"Comedy,Crime",6.1,1081,pas disponible
https://image.tmdb.org/t/p/original/sI9m1OevDTh3PJr7666Ty2GTVnG.jpg,0,67556,['FR'],"Absent-minded yet cultured, Pierre answers his parents demands to wed by ignoring both astronomy and the housemaid, instead falling head-over-heels for rich damsels.",0.1834,https://image.tmdb.org/t/p/w500/ld8Ig3n6CR5hH8g62nQuWl8E68w.jpg,0,['site gag'],Le soupirant,tt0056514,1962,83,Comedy,7.2,1161,pas disponible
https://image.tmdb.org/t/p/original/4KnKQPGJ95Ti2pEJbkVLXPtooOm.jpg,0,33998,['FR'],"During World War II, an innkeeper vows to abstain from alcohol for the sake of his family. Years later, as they thrive in Normandy, his resolve is tested by a charming advertising professional who loves to drink.",0.6551,https://image.tmdb.org/t/p/w500/qG69UrjSb89cDImW7uKp5xd9Upz.jpg,0,"['midlife crisis', 'fireworks', 'normandy, france', 'drinking', 'alcoholic', 'post world war ii', 'drunkenness', 'nazi occupation', 'coastal town', 'binge drinking', 'wine drinking', 'estranged friend', 'reformed bad man', 'drunk men', 'troublemaking', 'falling off the wagon']",Un singe en hiver,tt0056636,1962,105,"Comedy,Drama",7.4,3570,https://www.youtube.com/watch?v=5_5-D2K9DQY
https://image.tmdb.org/t/p/original/nD5JILuulYrIAzFtFNw4xxT7fwP.jpg,0,52705,['FR'],"During a war in an imaginary country, unscrupulous soldiers recruit poor farmers with promises of an easy and happy life. Two of these farmers write to their wives of their exploits.",0.4039,https://image.tmdb.org/t/p/w500/z2rZxtpE7ets4KkZPhFn4hE9SzW.jpg,0,[],Les carabiniers,tt0056905,1963,80,"Comedy,Drama,War",6.7,3795,pas disponible
https://image.tmdb.org/t/p/original/2lhfb7RneNHdyoUuPNxOuV04Rgh.jpg,0,61697,['FR'],"Paul Martin is the subservient brown-nosing youngster who needs quick advancement up the hierarchy to pay for the modern lifestyle he is buying on credit. Seeing that marrying his immediate superior's daughter will not get him the results he wants, he begins plotting the demise of the head of the company. The company itself specializes in holiday travel and unscrupulously brutalizes its customers for maximum profit, spending more thought on publicity gimmicks than customer service...",0.3684,https://image.tmdb.org/t/p/w500/xRruSuAV2Or71EMgYAGT8O0Vc3.jpg,0,"['career', 'based on novel or book', 'black humor', 'ambition', 'firm']",Carambolages,tt0056906,1963,88,"Comedy,Crime",6.1,1107,https://www.youtube.com/watch?v=7-1mLF9WWUQ
https://image.tmdb.org/t/p/original/8PwJrI7a67QqWQYZ11oDc6Nqqtb.jpg,0,34059,['FR'],"A truck driver ventures into the Moroccan desert to retrieve a stolen truck, facing danger, bad luck, and uneasy alliances. Chaos builds to a climactic showdown.",0.41,https://image.tmdb.org/t/p/w500/s3C7Xm9RCW5grV5zJNSEtAky0Ar.jpg,0,[],Cent mille dollars au soleil,tt0056917,1964,122,"Action,Adventure,Comedy",7.0,2908,https://www.youtube.com/watch?v=yTR-r5Q8IBA
https://image.tmdb.org/t/p/original/2pGyqnuNkZLRg2BbZheTsr3Sl4X.jpg,0,57144,['FR'],"Shopkeeper Victor Garnier has naively invested his family's life savings in an African mine, on his banker's recommendation. When the mine is nationalized, rendering the stock worthless, he considers himself shamelessly robbed by the bank; it seems only fair to him to return the 'favor' and rob the bank, teaming up with the whole family as they were all duped. Even for professionals such an enterprise -he decides to dig a tunnel- is quite demanding, but for simple commoners it's daunting, as they also have their personal downsides; thus Victor's wife has a most unwelcome tendency to blurt out the truth, even to the grumpy local copper: a crazy risk when you need to keep a criminal plan secret.",0.6021,https://image.tmdb.org/t/p/w500/cz7LwYjJCwjkPNC1Eid3hRK1dwE.jpg,0,"['gold', 'bank', 'bank robbery', 'gag', 'parents', 'tunnel']",Faites sauter la banque!,tt0057051,1964,88,"Comedy,Crime",6.7,2768,https://www.youtube.com/watch?v=KnQ4LVv1EPo
https://image.tmdb.org/t/p/original/iy0eUwBRk1I7EUD1N9yjMryfr8G.jpg,0,36324,['FR'],"Léonard Monestier owns a large fortune, alas his wife Cynthia made a bad investment in a worthless oil concession. Far from letting this get him down, Léonard decides to find a sucker to buy this concession from him. Right on cue appears Antoine Brévin, a befuddled billionaire who is very interested in Léonard's beautiful daughter Patricia and would do anything to win her hand...",0.5725,https://image.tmdb.org/t/p/w500/7715vX6RRrR6ArYFAYMYrkmAeY5.jpg,0,"['birthday', 'bourgeoisie', 'scam', '1960s', 'investment', 'admirer', 'present', 'cock']",Pouic-Pouic,tt0057422,1963,86,Comedy,6.5,2199,https://www.youtube.com/watch?v=ia6KieipQN0
https://image.tmdb.org/t/p/original/2pnfUSFqUPn9F4mzl1MLKrlnNbU.jpg,0,25253,['FR'],"An aging gangster, Fernand Naudin is hoping for a quiet retirement when he suddenly inherits a fortune from an old friend, a former gangster supremo known as the Mexican. If he is ambivalent about his new found wealth, Fernand is positively nonplussed to discover that he has also inherited his benefactor’s daughter, Patricia. Unfortunately, not only does Fernand have to put up with the thoroughly modern Patricia and her nauseating boyfriend, but he also had to contend with the Mexican’s trigger-happy former employees, who are determined to make a claim.",1.5269,https://image.tmdb.org/t/p/w500/1uYCIsMpX7FtWu2xO1YMIAQYvLR.jpg,0,"['prostitute', 'paris, france', 'based on novel or book', 'bomb', 'hitman', 'slang', 'alcohol', 'gangster', 'debt', 'orphan', 'criminal underworld', 'wedding ceremony', 'gambling house', 'punch in face', 'distillery', 'pupil', 'french polar', 'hooch']",Les tontons flingueurs,tt0057591,1963,105,"Action,Comedy,Crime",7.7,6867,https://www.youtube.com/watch?v=2rrTHWeHpsc
https://image.tmdb.org/t/p/original/kKsy8sCjfOtfHPBT2i8z13bIRij.jpg,120000,8073,['FR'],"Cinephile slackers Franz and Arthur spend their days mimicking the antiheroes of Hollywood noirs and Westerns while pursuing the lovely Odile. The misfit trio upends convention at every turn, be it through choreographed dances in cafés or frolicsome romps through the Louvre. Eventually, their romantic view of outlaws pushes them to plan their own heist, but their inexperience may send them out in a blaze of glory -- which could be just what they want.",1.1742,https://image.tmdb.org/t/p/w500/9oqyj79xmcypxLajJdefOtrYx64.jpg,182857,"['robbery', 'paris, france', 'love triangle', 'louvre museum', 'woman between two men', 'bastille', 'nouvelle vague']",Bande à part,tt0057869,1964,95,"Comedy,Crime,Drama",7.6,28051,pas disponible
https://image.tmdb.org/t/p/original/k31CzSjvmWXz6QDYhSK3KRmMy1s.jpg,0,31270,['FR'],"A cold-war spy parody. After the death of an armaments manufacturer, an international group of spies is drawn into a high-stakes battle of wits to obtain the valuable military patents which have been inherited by the lovely widow.",0.5524,https://image.tmdb.org/t/p/w500/mwePSc9Yjbg6tJPjspt99hHoMGf.jpg,0,"['espionage', 'widow', 'castle', 'spoof', 'secret service']",Les Barbouzes,tt0057870,1964,84,"Action,Comedy,Thriller",6.8,2082,https://www.youtube.com/watch?v=7J7b5p17z_s
https://image.tmdb.org/t/p/original/aDi4GqSYi4pcTvS7A9AuXLuhUVQ.jpg,678948,25866,['FR'],"In this Franco-Italian gangster parody, a shopkeeper on his way to an Italian holiday suffers a crash that totals his car. The culprit can only compensate his ruined trip by driving an American friend's car from Naples to Bordeaux, but as it happens to be filled with such contraband as stolen money, jewelry and drugs, the involuntary and unwitting companions in crime soon attract all but recreational attention from the ""milieu"".",1.4448,https://image.tmdb.org/t/p/w500/kGFE3U01sMApp5Q7h0akEvdTwPK.jpg,0,"['france', 'paris, france', 'drug smuggling', 'diamond', 'italy', 'gangster', 'border', 'cadillac', 'naples, italy', 'vacation', 'car crash', 'bordeaux, france', 'road trip', 'fool', 'horn', 'hitchhiker', 'manicurist', 'jewel smuggling', 'carcassonne']",Le corniaud,tt0057967,1965,111,"Adventure,Comedy,Crime",7.3,8519,https://www.youtube.com/watch?v=tSQVMb0n_lE
https://image.tmdb.org/t/p/original/g07zk1VEbNFaD9s1uaBjcR13Vr6.jpg,0,1871,['FR'],Fantômas is a man of many disguises. He uses maquillage as a weapon. He can impersonate anyone using an array of masks and can create endless confusion by constantly changing his appearance.,1.6396,https://image.tmdb.org/t/p/w500/eBg2ka0vAHZEwIWAaIYcDVp0wPx.jpg,0,"['mask', 'newspaper', 'press conference', 'police operation', 'thief', 'fugitive', 'disguise']",Fantômas,tt0058089,1964,104,"Adventure,Comedy,Crime",6.9,12909,https://www.youtube.com/watch?v=OeFax15WOTk
https://image.tmdb.org/t/p/original/mSwyH7ix20lqdKmPx7682gALwGu.jpg,0,4727,['FR'],"The ambitious police officer Cruchot is transferred to St. Tropez. He's struggling with crimes such as persistent nude swimming, but even more with his teenage daughter, who's trying to impress her rich friends by telling them her father was a millionaire and owned a yacht in the harbor.",2.5933,https://image.tmdb.org/t/p/w500/6510K6Y8eYLf9FJ7O4xaOnwhn2u.jpg,0,"['nun', 'lie', 'rembrandt', 'gendarmerie', 'saint-tropez, france', 'french riviera', 'misunderstanding', 'stolen painting', 'nudist', 'transfer', 'father daughter relationship', 'naturism', 'alpes']",Le gendarme de Saint-Tropez,tt0058135,1964,90,"Comedy,Crime",7.1,14593,https://www.youtube.com/watch?v=uIdChfnxyP4
https://image.tmdb.org/t/p/original/1oziVuVtJc7BgHRCVLhVJ53u9u3.jpg,0,4034,['FR'],"French military man Adrien Dufourquet gets an eight-day furlough to visit his fiancée, Agnès. But when he arrives in Paris, he learns that her late father's partner, museum curator Professor Catalan, has just been kidnapped by a group of Amazon tribesmen who have also stolen a priceless statue from the museum. Adrien and Agnès pursue the kidnappers to Brazil, where they learn that the statue is the key to a hidden Amazon treasure.",0.9435,https://image.tmdb.org/t/p/w500/AhaUqqHTIMSXG6WOMRCreitQ1ZX.jpg,0,"['kidnapping', 'spy', 'rio de janeiro', 'diamond mine', 'treasure hunt', 'amazon rainforest', 'chased lovers', 'brazil', 'brasília, brazil', 'ancient artifact']",L'homme de Rio,tt0058203,1964,112,"Action,Adventure,Comedy",7.0,6693,https://www.youtube.com/watch?v=-JmQO5BAT0k
