backdrop_path,budget,id,imdb_id,origin_country,overview,popularity,poster_path,revenue
https://image.tmdb.org/t/p/original/rtRlUcs1GxWcdLgkuZhd8y314tg.jpg,0,5781,tt0075824,"['ES', 'FR']","After dumping a bucket of water on a beautiful young woman from the window of a train car, wealthy Frenchman Mathieu, regales his fellow passengers with the story of the dysfunctional relationship between himself and the young woman in question, a fiery 19-year-old flamenco dancer named Conchita. What follows is a tale of cruelty, depravity and lies -- the very building blocks of love.",3.5219,https://image.tmdb.org/t/p/w500/9iUdC4dftkjYSBUJq5DAxC6WqB9.jpg,2864
https://image.tmdb.org/t/p/original/uXjV6j2M75J70UbgMbyvhkMz37Q.jpg,0,80220,tt0075939,['FR'],"In the fall of 1963, Anne is becoming a teenager. She lives in Paris with her mother and her older sister, Frédérique. They're just back from summer at the beach with their father. School starts. A turbulent year awaits them both.",0.876,https://image.tmdb.org/t/p/w500/5yQt2mefAXqNniQXiIrqaqbxMOI.jpg,0
https://image.tmdb.org/t/p/original/n2lLL7epkunVFtAYiHLDScvvx9l.jpg,0,1421,tt0076155,['FR'],At Bertrand Morane's burial there are many of the women that the 40-year-old engineer loved. In flashback Bertrand's life and love affairs are told by himself while writing an autobiographical novel.,0.7825,https://image.tmdb.org/t/p/w500/qAbqXoN6ucpN8jvHOxZOzwyP8pE.jpg,0
https://image.tmdb.org/t/p/original/qC23PvwjKwJ1Qi6oav0l9aJIMCl.jpg,0,42223,tt0076348,['FR'],"Madame Rosa lives in a sixth-floor walkup in the Pigalle; she's a retired prostitute, Jewish and an Auschwitz survivor, a foster mom to children of other prostitutes. Momo is the oldest and her favorite, an Algerian lad whom she raises as a Muslim. He asks about his parents; she answers evasively. As she ages and takes fewer children, Momo must do more for her; as money is tight, he tries to earn pennies on the street with a puppet. He's a beautiful man-child, and Madame Rosa makes him promise never to sell himself or become a pimp. A film editor, Nadine, befriends him, and his father appears as well. Madame Rosa reaches her last days in fear of hospitals, and Momo must act.",0.4704,https://image.tmdb.org/t/p/w500/o2yCU9XwakKnpD33D8TxenRSiNM.jpg,0
https://image.tmdb.org/t/p/original/yyeqmEDU3PEj12Ybi22RJNd9WCQ.jpg,0,40585,tt0076470,['FR'],"Having fortuitously discovered a photograph in which Marthe embraces someone unknown, Étienne Dorsay becomes jealous and imagines various stratagems to identify the lover. In the meantime, he and his friends acquire a weekend house for a very low price.",1.0433,https://image.tmdb.org/t/p/w500/gwUIueYeSvjQ3Ax1d2qB8H0S1qr.jpg,0
https://image.tmdb.org/t/p/original/xHrt20Evw8KBz0MGgRTofQNV6ly.jpg,0,56589,tt0076684,['FR'],The third part of Seventh Company adventures.,0.4131,https://image.tmdb.org/t/p/w500/qNBJf3mEfKmoB2iKAlAY3ux9wMB.jpg,0
https://image.tmdb.org/t/p/original/fvtE5EfU2iovfzfOgHrITndyISd.jpg,0,33337,tt0076808,['FR'],"When Lise's car bumps Antoine's bike, they recognize each other from a brief fling 20 years before while at the Sorbonne. He's now a professor of Greek; she's loathe to tell him she's a police inspector. A call interrupts their first dinner date: a Deputy of the National Assembly has been murdered. She has a suspect, another Deputy, and must track him while deflecting Antoine's eye from her vocation. All roads in the inquiry lead to Christine Vallier, the dead Deputy's mistress, a beguiling 22-year-old whose mother ran the Assembly's snack bar. When more deputies die and Antoine learns Lise's identity, she must act quickly solve the crime and save her future.",0.4445,https://image.tmdb.org/t/p/w500/rzHKScCssgA4gJZqNDxcYM4UgrU.jpg,0
https://image.tmdb.org/t/p/original/2CQBJsfAQ9Y99rl5vwTLTuCQLj8.jpg,0,2459,tt0076852,['FR'],"On an otherwise normal day, Étienne, a happily married man and a good father, sees something that stops him dead in his tracks: a gorgeous woman in a billowing red dress. Long after she has left his vision, her memory continues to haunt his mind. He falls instantly in love with her and tries everything to get to know her better. Helping Étienne snare his elusive lady in red are his three bumbling buddies, which all have secret affairs and/or cheat on their wives.",1.5108,https://image.tmdb.org/t/p/w500/kYNgxIPOJUlJiN984H4NHf46y66.jpg,0
https://image.tmdb.org/t/p/original/x5kPnSawsJo1Ml7rPYZUJZL0Ssr.jpg,0,50166,tt0077204,['FR'],"The story opens in a Western saloon, where a young musician with a banjo begins to tell a tale of Lucky Luke and his sworn enemies the Dalton brothers: Joe, William, Jack and Averell. Luke has, once again, as he has done many times before, thrown the four outlaws into jail. The prison is also the abode of a guard dog named Rin Tin Can (Rantanplan in the original French language version).",0.5614,https://image.tmdb.org/t/p/w500/aubqSxWm56sMxZXh5VqGcssrxXE.jpg,0
https://image.tmdb.org/t/p/original/tf2mugFR3vWCuuUQt2hYRfr73vj.jpg,0,11183,tt0077276,['FR'],"Holidaymakers arriving in a Club Med camp on the Ivory Coast are determined to forget their everyday problems and emotional disappointments. Games, competitions, outings, bathing and sunburn accompany a continual succession of casual affairs.",1.3455,https://image.tmdb.org/t/p/w500/aUIne7L1aCBK64A6RvyAOcQzspQ.jpg,0
https://image.tmdb.org/t/p/original/iKpKefpEP9N3Z1q62tYRnBdQ7mZ.jpg,1100000,4484,tt0077288,['FR'],Two gay men living in St. Tropez have their lives turned upside down when the son of one of the men announces he is getting married. They try to conceal their lifestyle and their ownership of the drag club downstairs when the fiancée and her parents come for dinner.,1.492,https://image.tmdb.org/t/p/w500/oMz9BUs3qIAx5UAO5BLiufzVwrr.jpg,20424259
https://image.tmdb.org/t/p/original/iI7hjLgT9ff6ZlpfEz9Oo57oj2h.jpg,0,61864,tt0077295,['FR'],"The lawyer is visiting a prison to meet with a violent criminal who has been condemned to death. During the visit, things turn bad, there is a riot where prisoners escape and the criminal escapes taking a lawyer hostage.",0.5984,https://image.tmdb.org/t/p/w500/6u3Nl8K4JHGBB7rhvleeyrSSdCd.jpg,0
https://image.tmdb.org/t/p/original/lLTOW7yk8QjOYLrTLCXveTERDf7.jpg,0,40420,tt0077563,['FR'],"When the local police inspector was found dead in a prostitute's house, police division commissioner Stan Borowitz is sent to investigate the situation. Posing as the prostitute's long-lost brother ""Antonio Cerruti,"" he discovers a mare's nest of police corruption. In fact, in this comedy thriller the whole town is corrupt. If they were closely examined, Stan's methods for pursuing this investigation might embarrass the police. For instance, he drives into a criminal's house in a fancy, expensive race car. In another incident, he callously blows up a casino owned by Musard , one of the town's crime bosses. On that occasion, he first forces Musard to remove his clothes, and the poor criminal watches his casino explode from across the square while standing naked in a phone booth. Meanwhile, Stan seduces the lovely Edmonde.",0.6782,https://image.tmdb.org/t/p/w500/2D76XBu7Vl4oMzGUsq9H6dfXjQN.jpg,0
https://image.tmdb.org/t/p/original/qzX3QcRYdUj7DS2v2VBp22fsEbb.jpg,0,40054,tt0077768,['FR'],"Pierre is a hotel cashier in Vichy, so shy that he answers an ad from the Psychology Institute and can't say no to the salesman, Aldo; he spends 6,000 francs on tapes, books, and a punching bag. Soon after, he's smitten by Agnes, a hotel guest with a model's looks and photographers wherever she goes. When she leaves for Nice, he follows, meeting Aldo on the way. Aldo becomes his boldness coach. Pierre gets a job washing dishes where Agnes is staying, but after a week or so, she's off to Deauville, with Aldo and Pierre in pursuit. Using funds they get by selling Aldo's car, this time Pierre poses as a polo-playing jet setter. Will this win the heart of Agnes?",0.2896,https://image.tmdb.org/t/p/w500/rcJPXcPlVfsd4sScLGRBfBqxLtK.jpg,0
https://image.tmdb.org/t/p/original/vtasUI25QQHG8cwwk7dNyAdk6vh.jpg,0,4267,tt0078122,['FR'],"Solange is seriously depressed, and her kindhearted husband, Raoul, makes it his mission to cure her doldrums. After many failed attempts to cheer her up, Raoul hits upon a possible solution: find his wife a lover. Unfortunately, his choice, Stéphane, proves to be just as ineffectual in restoring her flagging spirits. In the end, the gorgeous Solange finds her own, highly problematic tonic to her troubles in the form of a 13-year-old boy.",0.8207,https://image.tmdb.org/t/p/w500/vS4BlPEJV9QBS7W0urYlomYNWG7.jpg,0
https://image.tmdb.org/t/p/original/4VwZbkNBA8ryFMM8ivnaO9DYfFy.jpg,0,11530,tt0078528,['FR'],"Guillaume has made it: A machine that can clean dirty air by simply sucking all dirt into air balloons and then shipping them far far away so his explanation. Some Japanese business guys, after dinner with a lot of alcohol, order 5,000 pieces. His only problem: His production capacity is way to small so he gets to produce the machines in his private house. His wife Bernadette is far from being happy about it. Her private life goes down the line so she decides to leave Guillaume and to finally have revenge she candidates for major against her husband...",0.6943,https://image.tmdb.org/t/p/w500/lQ3IUf65maoUtVIhfHurD0KzduD.jpg,0
https://image.tmdb.org/t/p/original/7LmhNfSkSkE296AvQbLZK4jgbnp.jpg,0,259,tt0078771,['FR'],"Antoine is now 30, working as a proofreader and getting divorced from his wife. It's the first ""no-fault"" divorce in France and a media circus erupts, dredging up Antoine's past. Indecisive about his new love with a store clerk, he impulsively takes off with an old flame.",0.6539,https://image.tmdb.org/t/p/w500/s6Yf7DVdUy6Due5wWm5OmvyRBtH.jpg,0
https://image.tmdb.org/t/p/original/pbVVDPRrcnsvFjujgHjpFktRFbg.jpg,0,11680,tt0078813,['FR'],"Based on Molière's play. The children of Harpagon, Cléante and his sister Elise, are each in love but they still haven't spoken to their father yet. Harpagon is a miser who wants to choose the right man and the right woman for his children. When Cléante, at last, tries to speak to Harpagon, the old man informs the family that he wants to marry Marianne, the young girl loved by Cléante. Unaware of his son's sorrow, Harpagon doesn't understand why Cléante has become so angry with him.",0.8235,https://image.tmdb.org/t/p/w500/mwL2uf15AxzGaLAh91ZUS04weoK.jpg,0
https://image.tmdb.org/t/p/original/3EJJClmGZwu7e6nsj1l0OBNdXfT.jpg,0,33701,tt0078907,['FR'],"In this sequel to Les Bronzes (1978) summer has passed, but that doesn't mean the fun has to end for Bernard, Nathalie, Gigi, Jerome, Popeye, Jean-Claude, and Christiane.",1.823,https://image.tmdb.org/t/p/w500/uTN0bp8yMUKesNTLXR1GnL2kLFs.jpg,0
https://image.tmdb.org/t/p/original/ler7oT35s8nxJ5H1bnoKufvMQzX.jpg,0,38438,tt0078913,['FR'],"An absurd black comedy that cunningly reverses the conventions of the crime thriller to comment on the alienating and dehumanizing effects of contemporary urban life. Alphonse Tram is unwittingly involved in several murders despite having no memory of committing the crimes. His confusion lead him to confess to his neighbour, Inspector Morvandieu. Alphonse and Morvandieu become the axis around which murders occur.",1.8124,https://image.tmdb.org/t/p/w500/j6Yzrhn9bSwJprYTYl0xIC4NNPi.jpg,0
https://image.tmdb.org/t/p/original/j8OfZWpjceQNUeprLfeJGv1DWz1.jpg,0,10792,tt0079002,['FR'],"François, a miserable football player, becomes a town hero after bringing victory in an extremely important game. He uses his fame for revenge on the team star for the previous mockeries.",0.3897,https://image.tmdb.org/t/p/w500/fcwt2EwN2WcwXiJutDynMsuLWpc.jpg,0
https://image.tmdb.org/t/p/original/zIb0iS1wem45wfmhpdDjQN8vD91.jpg,0,10516,tt0079200,['FR'],"The bungling inspector Cruchot finds himself trying to save the residents of St. Tropez from some oil-drinking humanoid aliens. The only way to tell the aliens from the real people, besides their constant thirst for oil-products, is that they sound like empty garbage cans when you touch them. Chaos is ahead.",1.397,https://image.tmdb.org/t/p/w500/3ZuUIAOjzT3rLkaSaIHB30UQZv3.jpg,0
https://image.tmdb.org/t/p/original/2X2QQ4SPXuAPjyr85l0Ct5hk16m.jpg,0,12541,tt0079252,['FR'],"After the failure of his recent criminal exploits, international con artist Alexandre Dupré sets off for Venice to try to dupe some Japanese business men into buying a fake copy of a stolen Caneletto.  On the aeroplane, a stranger asks him to look after his briefcase until after they have landed.  Alexandre agrees, but the stranger is shot dead soon after and Alexandre himself becomes the target of enemy agents who are keen to recover the briefcase...",1.0333,https://image.tmdb.org/t/p/w500/vPMYgLcegBdu60hQEVQlsMugG8b.jpg,0
https://image.tmdb.org/t/p/original/k4rCiMg3UZCnDwFpwrGXV2EKlvU.jpg,0,63214,tt0079701,"['FR', 'CA']",A slice of life of a group of young working class friends in a Northern French village coming to the end of their school years and embarking upon adult life. The film follows the choices and decisions made for their futures.,0.4208,https://image.tmdb.org/t/p/w500/rPVyS9qLJsc8PU0ZkmVgfdNl6YK.jpg,0
https://image.tmdb.org/t/p/original/nWCzIFxdxZbqmkuBgt2e93S7gns.jpg,0,11684,tt0080489,['FR'],"In a move to make his partner, Renato, jealous, the flamboyant Albin waits in a local cafe - dressed as a woman - hoping to be picked up. But Albin gets more than he bargains for when the fly he catches in his web is actually a spy, who uses him as an unwitting courier of secret microfilm. Now on the run from ruthless agents, Albin and Renato flee to Italy where they attempt to hide out on a farm, with Albin posing as Renato's wife. Can Albin escape the deadly pursuit of these relentless spies or does he have to sustain this charade - as a woman - forever?",0.3636,https://image.tmdb.org/t/p/w500/larXxegvNf6DwwbUWZ94zYfreWP.jpg,6950125
https://image.tmdb.org/t/p/original/zFe42bYE73qkKdgLSGreEUNASkQ.jpg,0,60194,tt0080565,['FR'],"Grégoire Lecomte, the unlucky actor anxious to find a ""real job"", goes to take a screen test for a role of a killer, but gets to mafiosi by mistake. He takes their don for a producer, and they mistake him for a hitman with whom they had an appointment. Deluded Lecomte signs contract with them. He is supposed to kill gun dealer Otto Krampe at his birthday party in Saint-Tropez by piercing him with a cap of the umbrella with a built-in syringe with potassium cyanide. Lecomte is not aware that it has to be a real murder.",0.766,https://image.tmdb.org/t/p/w500/3f7UNkeynETv3Pzvy5IQDEkSVQC.jpg,0
https://image.tmdb.org/t/p/original/lkS9SAwibcNK3CUYmtVk1cuOsg0.jpg,0,27145,tt0080728,['FR'],"A student is devastated when he finds that his girlfriend is cheating on him. In order to find out why she did it, he decides to spy on her and her airline pilot lover. Then he sees the pilot with a blonde woman and he begins to follow them…",0.5682,https://image.tmdb.org/t/p/w500/xgXj1Fcgq1nHjhj9i7BiqvZarn5.jpg,0
https://image.tmdb.org/t/p/original/owSTxmN3Ayx3tR1ykP46294WP1d.jpg,0,24260,tt0080929,['FR'],"A detective, fresh out of the academy (lowest mark in class), gets the assignment to bodyguard a spoiled rich girl reporter. She's been interviewed on TV and has questioned the virility of a mobster who kidnaps her later.",0.4092,https://image.tmdb.org/t/p/w500/bASEmSrZXQ9y9rMIDmMKgMC27LP.jpg,0
https://image.tmdb.org/t/p/original/fvUj0nF6u5iigfzZpGfAmTxWozi.jpg,0,39543,tt0081176,['FR'],"Prof. Henri Laborit uses the stories of the lives of three people to discuss behaviorist theories of survival, combat, rewards and punishment, and anxiety. René is a technical manager at a textile factory and must face the anxiety caused by corporate downsizing. Janine is a self-educated actress/stylist who learns that the wife of her lover is dying and must decide to let them reunite. Jean is a controversial career-climbing writer/politician at a crossroads in life.",0.8429,https://image.tmdb.org/t/p/w500/e9gbeslzPIav8ELEPRrKB1EzonF.jpg,0
https://image.tmdb.org/t/p/original/b41vIycq9VqLCbSHgdyYpzznPiI.jpg,0,61243,tt0081276,['FR'],"Antoine, a professor of Greek, and Lise, a police inspector, honeymoon in Greece. There they meet a young couple, Charles, an archaeologist, and Agnes, a dishy flirt. Charles unearths the lovely buttocks of a classical statue and is determined to donate it to the Louvre. Agnes wants to sell it and gets a handsome local sailor to take it for an appraisal. When the sailor is murdered, the police suspect Charles and arrest Antoine as his accomplice. Lise swings into action, but before she can clear the men, Agnes springs them from jail, and now Lise must help them elude the police, find the real murderer, and recover the statue fragment. More art goes missing. What is the statue's secret?",0.2443,https://image.tmdb.org/t/p/w500/gyoR0fEkUxkYbyCX51Y1u0t08Mc.jpg,0
https://image.tmdb.org/t/p/original/fmjI1xAQaxeqeVBLYcIm1NSw9Y2.jpg,0,60175,tt0081541,['FR'],"The story centers around a graduating class of ""less-gifted"" students in a private Versailles high school. Only a miracle has brought the students this far along, and after a practical joke misfires and the whole school is dynamited, the students are in deep trouble. They have to present themselves in court for their punishment and it could not be worse: If they don't pass their high-school graduation exams, they go to prison!",1.4444,https://image.tmdb.org/t/p/w500/rbYoFUzstYpGw1A2UYDSh7SqQOn.jpg,0
https://image.tmdb.org/t/p/original/o4IjYTVjfg89bG3oJqUnURp7MgW.jpg,0,73134,tt0081614,['FR'],Teenage Julien loves his teenage cousin Julia among flowers in summer of '39 France.,2.5668,https://image.tmdb.org/t/p/w500/jITSqc5btIXBRsiZbC3RkZaoY4U.jpg,0
https://image.tmdb.org/t/p/original/aLFhIjAZG8UjW2dmQ5yCz3FP60X.jpg,0,2861,tt0082053,['FR'],"Sabine vows to give up married lovers, and is determined to find a good husband. Her best friend Clarisse introduces her to her cousin Edmond, a busy lawyer from Paris. Sabine pursues Edmond, with the encouragement of Clarisse, but Edmond does not seem very interested.",0.5405,https://image.tmdb.org/t/p/w500/ny5UBhczFyJ2Nnp8CMIBFZ184jd.jpg,0
https://image.tmdb.org/t/p/original/cAq2d6HiCiCTjltxOlj0aKcHHD8.jpg,0,42337,tt0082054,['FR'],"Rémi is a man trapped in a deteriorating marriage. When his wife is unexpectedly killed in a car accident, Rémi is left with his stepdaughter, Marion, who chooses to stay with him rather than live with her birth father. After the initial shock passes, Rémi is caught off-guard when Marion begins expressing her attraction to him. Initially repulsed, Marion's mature beauty wears him down as he finally caves to her seductions.",3.2691,https://image.tmdb.org/t/p/w500/hzGFiFY8wYeqxM8T4O4HFmXTqca.jpg,0
https://image.tmdb.org/t/p/original/An4QeEvTDmWBnDmorMo0H8xxn6w.jpg,0,166,tt0082100,['FR'],"A thirteen-year-old French girl deals with moving to a new city and school in Paris, while at the same time her parents are getting a divorce.",2.8164,https://image.tmdb.org/t/p/w500/usGV1Q7KWR0Uq4dOIppGZ0ba8kz.jpg,0
https://image.tmdb.org/t/p/original/uE0YuEV8g6obeZ4nsyHw0wOKZcL.jpg,0,19123,tt0082183,['FR'],"When the boss' unlucky daughter is missing in South America, Campana is sent to watch the boss' most unlucky employee who is sent as a private detective in hopes he can duplicate the daughter's mistakes.",1.6773,https://image.tmdb.org/t/p/w500/mgLYXSwF9I0kttCpkJE47xIqYln.jpg,0
https://image.tmdb.org/t/p/original/pE7XVUxxQ9qdCQKhBWalYNA57I8.jpg,0,35797,tt0082206,['FR'],"A pathetic police chief, humiliated by everyone around him, suddenly wants a clean slate in life, and resorts to drastic means to achieve it.",0.626,https://image.tmdb.org/t/p/w500/sYlANrZi5vxaHhmPaktuPlsO2Wz.jpg,0
https://image.tmdb.org/t/p/original/ngwNFqd425XnZGihzW9AKW0JMUy.jpg,0,53179,tt0082726,['FR'],"After having lost his job for having saved a child accused of shop lifting, Frédéric Barbier decides to become a school teacher with some funny results.The great comedy actor Coluche is excellent as a simple school teacher.",0.8462,https://image.tmdb.org/t/p/w500/2ToezxqfIvCcuFzVmGp82FOBkQy.jpg,0
https://image.tmdb.org/t/p/original/ml1cXQaoou7pNXxRl5V85UAts0q.jpg,0,9317,tt0083109,['FR'],Two buddy farmers are visited by aliens who like their domestic cabbage soup.,1.9943,https://image.tmdb.org/t/p/w500/zEUG0uqQBAQ9fYV8eL2S2twYAhf.jpg,0
https://image.tmdb.org/t/p/original/hfI0UMSYO2l5PxY9drr3hJAPoHh.jpg,0,69044,tt0083287,['FR'],"Guy is fired from is job, and asks to stay with his friend and his girlfriend in their apartment. The longer he stays, the more disaster he creates.",0.6063,https://image.tmdb.org/t/p/w500/fNSRXUkdJadKgqhhlJlRLZjFjAi.jpg,0
https://image.tmdb.org/t/p/original/1rLPWregu9q8m28w94syxsDenK5.jpg,0,71524,tt0083580,['FR'],"In this action comedy the French boxer Jo Cavalier is charmed on the train to Berlin for the Olympics in Hitler's Germany by the little boy Simon Rosenblum who asks his autograph; when it turns out his adorable young fan is a Jewish orphan in danger of persecution, he risks his one shot at Olympic glory to save Simon and his family, helped only by a German officer-gentleman who became his friend in World War I, by an adventurous escape to Switzerland, Nazi troops on their heals and braving impossible odds in roller coaster-style.",1.2539,https://image.tmdb.org/t/p/w500/k9qMoIocHqEYiQY5IZdHbBOioX7.jpg,0
https://image.tmdb.org/t/p/original/7xzKs0g41mQBJ5Ixfa90RdW04Hc.jpg,0,52557,tt0083618,['FR'],"Michel works there manically solving people's problems over the phone. He is about to tie the knot with his girl friend Isabelle, an airline hostess. She flies all over the world, he hates to leave the office. A series of madcap mishaps involving theft or injury (as you would expect in his line of work) ensues after Michel promises Isabelle nothing will delay their marriage and she promises in turn that she's done flying. Once this unlikely promise is made, it becomes premise and both are forced into escalating white lies to maintain the appearance of keeping their word. Their predicament mounts as Isabelle is forced to do a few more flights, while Michel is compelled to travel to New York, Tunisia, and finally Hong Kong, where they are finally reunited in the throes of a contrived and hilarious drug deal involving a 747, water taxi chases, and martial arts.",1.12,https://image.tmdb.org/t/p/w500/mJxlrfnVXhXNGRCBY5GrbIGHv3r.jpg,0
https://image.tmdb.org/t/p/original/apgY9DqYzqgMAGu0HRhOkJi8mHV.jpg,0,171,tt0083686,['FR'],A young French teenage girl after moving to a new city falls in love with a boy and is thinking of having sex with him because her girlfriends have already done it.,1.6621,https://image.tmdb.org/t/p/w500/pbkccDoxH1H1VdqWcQYycZxHTIK.jpg,0
https://image.tmdb.org/t/p/original/9ycVQnE0vKAwrbQO884jBPkxD7O.jpg,0,49398,tt0083824,['FR'],"In antique Rome, a simple pepboy for chars becomes involved in a coup against Cesar.  Rahatlocum is a North African Roman colony where Julius Caesar came to spend an expensive holiday. The revolt rumbles among the small people who find a leader in the person of Ben-Hur Marcel.",1.0361,https://image.tmdb.org/t/p/w500/ge2B2hzlaSpN8SCnBRwSq8m2mg4.jpg,0
https://image.tmdb.org/t/p/original/gQQrbB0PkA1XWttFyl5zUn7SQ5j.jpg,0,11915,tt0083996,['FR'],"Cruchot's police office moves into a new building. They do not only get high tech equipment, but also four young female police officers to educate. All of them scramble to work with them -- and cause pure chaos while being distracted by the fine ladies. Then they get into real trouble when one after the other of their female colleagues is kidnapped.",1.7106,https://image.tmdb.org/t/p/w500/aMRRaX48RpSGp7RJxwkIJUndtdJ.jpg,0
https://image.tmdb.org/t/p/original/vYK9XjsqFL4z92J1lhXsLzx16iY.jpg,0,32692,tt0084481,"['FR', 'CH']","While shooting a film, the director becomes interested in the unfolding struggle of a young factory worker that has been laid off by a boss who did not like her union activities.",0.6097,https://image.tmdb.org/t/p/w500/hQ1zhDRbuNkN63eWTSKuHLKM6gs.jpg,0
https://image.tmdb.org/t/p/original/sNEnB64wMFylqY4zersfJDfBV9S.jpg,0,59455,tt0084526,['FR'],"After getting screwed over by life (again), two losers decide that enough is enough. Using stolen ski masks and stolen toy guns, they take hostages in their local bank, holding them for ransom. Things go well until the hostages learn what's going on, and demand a piece of the action for themselves.",0.2418,https://image.tmdb.org/t/p/w500/9ZHuDYS8RBnjc3ZC67FNMruh25F.jpg,0
https://image.tmdb.org/t/p/original/gJKXYbjbqF7hwgGqwh6XHoX9tG5.jpg,0,14645,tt0084555,['FR'],"Two neurotics, working for a suicide hotline on the night of Christmas Eve, get caught up in a catastrophe when a pregnant woman, her abusive boyfriend, and a transvestite visit their office.",1.2917,https://image.tmdb.org/t/p/w500/jVFR1j0zUgRhgGDS26zHzXHBXVV.jpg,0
https://image.tmdb.org/t/p/original/q0kOmG4oLwyxfDsWpQJT2XaLdVI.jpg,0,10484,tt0085354,['FR'],"Unable to find her runaway son, a woman deceives two of her ex-lovers from her youth, a mild-mannered teacher and a tough journalist, that each is the real father in order to obtain their help.",1.2148,https://image.tmdb.org/t/p/w500/rkFslveTXi5vIIGX0Icys8Hz8Zc.jpg,0
https://image.tmdb.org/t/p/original/l6cLuZBjvdYYj8eV3ZnMVMoL5bZ.jpg,0,64504,tt0085529,['FR'],"The charming Pascal, owner of a clothing store in Courchevel, and the chubby and scruffy Micky, disc jockey in a nearby club, are best of friends. Pascal accumulates women, much to the chagrin of Micky, who is consoled of his failures by listening to his friend talk about his successes. Viviane arises, ravishing and icy, but she's seasonal. Pascal, sincerely in love, seduces her and then leaves. This is a dire situation for Micky: Pascal is far away and the beauty is so kind to him. Complications arise once Pascal returns.",0.5798,https://image.tmdb.org/t/p/w500/hCHc6v0XIggcRlkvWkbXCDejKYL.jpg,0
https://image.tmdb.org/t/p/original/4wEsFIfGHYLqsbQhRzUnwumWMm.jpg,3000000,48769,tt0086079,['FR'],"It is 1943 in Paris. Like so many others, the Bourbelle family's home has been taken over by the Germans and they now live in their cellar. Little do they know that the son, Guy-Hubert Bourdelle, is far from being the cowardly hairdresser he pretends. He is in truth the Germans’ most feared opponent: le super-résistant!",1.1525,https://image.tmdb.org/t/p/w500/78e34omriZjSPPnw6dph3nc67YY.jpg,0
https://image.tmdb.org/t/p/original/dahbqgB8m8vtPQclAEiAfGnE4Ix.jpg,0,10293,tt0086087,['FR'],"Marion is about to divorce from her husband and takes her 15-year-old niece, Pauline, on a vacation to Granville. There, she meets an old love...",0.6273,https://image.tmdb.org/t/p/w500/kjC8I6fvchcxPBdh4bw4w8Px8ue.jpg,0
https://image.tmdb.org/t/p/original/mNZ0UKZi5cWa6lyGczGP0FKDfA0.jpg,0,63978,tt0086542,['FR'],"In this whimsical fable, Resnais deftly interweaves three story lines: the creation of an early-20th-century utopia; romantic high jinks at a school conference; and a fantasy sparked by F/X pioneer Georges Méliès.",0.3628,https://image.tmdb.org/t/p/w500/vazCrUC6EbzgZnDGGse0Wyt7G56.jpg,0
https://image.tmdb.org/t/p/original/9W3ZsrUFSKLeDSqZ8mREg0NsMAV.jpg,0,2455,tt0086551,['FR'],"Claude Massoulier is murdered while hunting at the same place as Julien Vercel, an estate agent who knew him and whose fingerprints are found on Massoulier's car. As the police discover that Marie-Christine Vercel, Julien's wife, was Massoulier's mistress, Julien is the prime suspect. But his secretary, Barbara Becker, while not quite convinced he is innocent, defends him and leads her private investigations.",0.4981,https://image.tmdb.org/t/p/w500/bBCijSkvfyP6HSrMX13brgUYFwf.jpg,0
https://image.tmdb.org/t/p/original/h7BsTTniQ9UqLhoFuviILYwongH.jpg,1340000,37168,tt0087373,"['CA', 'FR']","As the Christmas holidays begin, a group of 10 war-obsessed kids have a wave of inspiration: What if they spend the next two weeks engaged in a simulated war, armed only with shields, wooden swords, snowballs, and a fierce sense of competition? With a bounty chest waiting for the winners, the two sides gradually grow in size, and the war grows in importance, taking over all aspects of their lives.",0.4572,https://image.tmdb.org/t/p/w500/qcSY8yGixq5CgHmbljISWNDAkfy.jpg,0
https://image.tmdb.org/t/p/original/hTbz0rF2y70nSIiL8fV7Wo3Kbma.jpg,0,40061,tt0087514,['FR'],"Chronic serial womanizer Stephane Margelle drops his wife Sophie off at the airport so she can go away for Easter weekend.  He immediately picks up beautiful young Julie, who has just had a fight with her married boyfriend.  He gets her back to his apartment and is preparing for a sexy weekend, when his wife suddenly returns home.  He makes up a bizarre, on-the-spot, spur-of-the-moment story that the gorgeous girl is actually his long-lost daughter.  Julie plays along, but this leads to a whole series of increasingly ridiculous lies and comical situations (such as when her real mother shows up).",0.6999,https://image.tmdb.org/t/p/w500/85SKkTXk5LzXvYdBQYnnWxdP47L.jpg,0
https://image.tmdb.org/t/p/original/p1xyCWH3rzFID0EAHBo28VAnuwU.jpg,0,39978,tt0087520,['FR'],"Matthias Duval is in love, but he can't choose between the two twin sisters Betty and Liz Kerner. To pick up the two sisters, he invents his own twin brother and will play both characters.",0.3754,https://image.tmdb.org/t/p/w500/2ctu39oPSwB9Wp2L1nwieZdBwOD.jpg,0
https://image.tmdb.org/t/p/original/bmmS75yB1t2JkeXvAepWoflzr3o.jpg,0,55976,tt0087681,['FR'],"Two friends, one a musician the other constantly depressed wander around Greece and France till they get to Paris without a penny to their name. Here they spend nights in the underground, and squat in houses with the African immigrants. One day they both fall in love with Mathilde a blond dancer and follow her to New York.",0.3837,https://image.tmdb.org/t/p/w500/1Vr7N7edmLZRpv0rHy7SjTHLSu4.jpg,0
